text,label,label_text
what's the limit for auto top-up?,4,automatic_top_up
i want to use a cheque to pay.,58,top_up_by_cash_or_cheque
i was unable to transfer to another account.,7,beneficiary_not_allowed
what's going on? i was just recently charged for an atm withdrawal. i've never seen this charge before and before it's always been free.,19,cash_withdrawal_charge
is there anywhere i can't use my card?,10,card_acceptance
where are the atms that accept this card?,3,atm_support
tell me why my balance did not change when i tranferred cash.,5,balance_not_updated_after_bank_transfer
i need my card frozen cause it was used without my consent to take money out. it was in an odd place.,20,cash_withdrawal_not_recognised
are there fees for using an international card to top up?,57,top_up_by_card_charge
which flat currencies can i use from you?,36,fiat_currency_support
can cards be delivered? where?,43,order_physical_card
i don't have my mobile device and am unable to make the payment because i forgot my details.,42,lost_or_stolen_phone
my cash withdrawal was not entirely complete,75,wrong_amount_of_cash_received
someone mugged my and stole everything. i can't use the app. what should i do?,42,lost_or_stolen_phone
why do you need so much information about my identity?,74,why_verify_identity
there is a direct debit payment on my account that i didn't authorize.,28,direct_debit_payment_not_recognised
my card has been lost! help!,41,lost_or_stolen_card
what are the rules for a top-up?,60,top_up_limits
i don't remember my password,44,passcode_forgotten
do i have to go to an actual bank to change my pin?,21,change_pin
how many different cards can i have for my account?,39,getting_spare_card
what is the charge for receiving a sepa transfer?,56,top_up_by_bank_transfer_charge
i looked at my statement and found a payment i and found a mistake.,16,card_payment_not_recognised
"my new card has arrived, what's the activation procedure?",0,activate_my_card
can i top off with a debit card?,54,supported_cards_and_currencies
i was charged extra. was the exchange rate for my payment last saturday wrong?,17,card_payment_wrong_exchange_rate
has there been any activity on my card today?,41,lost_or_stolen_card
what is the exchange rate for eur?,32,exchange_rate
would a visa or mastercard be more suited to me?,73,visa_or_mastercard
what information am i going to have to have in order to do a transfer with my card?,62,topping_up_by_card
where is my pin? i don't have it yet,38,get_physical_card
can you please tell me why my cash withdrawal is still pending?,46,pending_cash_withdrawal
i think i was charged by mistake on my debit statement.,28,direct_debit_payment_not_recognised
why is verifaction required for my identity?,74,why_verify_identity
where can i sign up for a virtual card?,40,getting_virtual_card
which foreign currencies can i get transferred into my account?,50,receiving_money
just today there was a purchase on my card that wasn't done by me. can this be reversed and my card be frozen? i can't have this continue!,16,card_payment_not_recognised
your exchange rate was off. i was charged extra on my payment that i made last saturday.,17,card_payment_wrong_exchange_rate
how much do i have to pay for exchange of currency?,31,exchange_charge
why won't you let me name x as a beneficiary?,7,beneficiary_not_allowed
i think there's a purchase at a store that i didn't go to.,16,card_payment_not_recognised
"errors keep showing up every time i try to make this transfer and i am on a time crunch, could you please help.",35,failed_transfer
i'm not sure how disposable virtual cards work. please help.,37,get_disposable_virtual_card
why didn't i receive the correct exchange rate for an item that i purchased?,17,card_payment_wrong_exchange_rate
what are you exchange rates?,32,exchange_rate
i can't enter my passcode.,44,passcode_forgotten
which countries do you support?,24,country_support
"how long does it take to transfer from china? is there a way to transfer it quickly, i need it urgently?",67,transfer_timing
i need to transfer something to china. it is urgent. how many days will it take to get there?,67,transfer_timing
i'm interested in what your exchange rates are based on.,32,exchange_rate
"my transfer did not work, what was the reason?",35,failed_transfer
what do i need to do to correct this failed transfer?,35,failed_transfer
will i be charged a fee for a sepa transfer?,56,top_up_by_bank_transfer_charge
is there a way to use this app with a disposable virtual card?,37,get_disposable_virtual_card
"hurry and refund me, i am waiting",51,Refund_not_showing_up
where can the pin be located?,38,get_physical_card
my card has been stolen what do i do?,41,lost_or_stolen_card
i want to exchange usd and gbp with the app,33,exchange_via_app
"hi, please help me to request cash back. as i have been withdrawn money from atm, but i got wrong amount. in application its showing the amount i have been charged through.",75,wrong_amount_of_cash_received
why did the atm give me less money than what i requested?,75,wrong_amount_of_cash_received
how do i replace a stolen card?,41,lost_or_stolen_card
why am i not able to withdraw cash from this atm?,26,declined_cash_withdrawal
"when i withdrew my money, why was there an extra charge?",19,cash_withdrawal_charge
how long does a transfer transaction take?,67,transfer_timing
is there an alternative to a physical card?,40,getting_virtual_card
can i use my bank account to send me more money?,65,transfer_into_account
my identity verification is not working.,68,unable_to_verify_identity
i want to transfer a sum of money from another bank account i have into this one,65,transfer_into_account
why is my card payment still pending?,45,pending_card_payment
is it possible to get a physical card?,43,order_physical_card
i am required to make several disposable cards every day.,29,disposable_card_limits
i got charged a fee for transferring money.,64,transfer_fee_charged
is my card actually working? it's the first time i tried using it,26,declined_cash_withdrawal
"i need a card reactivation, i had reported my card lost but i ran across it in my jacket.",13,card_linking
my phone has been stolen by someone,42,lost_or_stolen_phone
need to know where money comes from,70,verify_source_of_funds
what are the reasons i have to proof my identity to you?,74,why_verify_identity
